43,05	-1	-0,0C	25,5
43,10	-1	-0,0C	25,5
43,15	-1	-0,0C	25,5
43,20	-1	-0,0C	25,5
43,25	-1	-0,0C	25,5
43,30	-1	-0,0C	25,5
43,35	-1	-0,0C	25,5
43,40	-1	-0,0C	25,5
43,45	-1	-0,0C	25,5
43,50	-1	-0,0C	25,5
43,55	-1	-0,0C	25,5
43,60	-1	-0,0C	25,5
43,65	-1	-0,0C	25,5
43,70	-1	-0,0C	25,5
43,75	-1	-0,0C	25,5
43,80	-1	-0,0C	25,5
43,85	-1	-0,0C	25,5
43,90	-1	-0,0C	25,5
43,95	-1	-0,0C	25,5
44,00	-1	-0,0C	25,5
44,05	-1	-0,0C	25,5
44,10	-1	-0,0C	25,5
44,15	-1	-0,0C	25,5
44,20	-1	-0,0C	25,5
44,25	-1	-0,0C	25,5
44,30	-1	-0,0C	25,5
44,35	-1	-0,0C	25,5
44,40	-1	-0,0C	25,5
44,45	-1	-0,0C	25,5
44,50	-1	-0,0C	25,5
44,55	-1	-0,0C	25,5
44,60	-1	-0,0C	25,5
44,65	-1	-0,0C	25,5
44,70	-1	-0,0C	25,5
44,75	-1	-0,0C	25,5
44,80	-1	-0,0C	25,5
44,85	-1	-0,0C	25,5
44,90	-1	-0,0C	25,5
44,95	-1	-0,0C	25,5
45,00	-1	-0,0C	25,5
45,05	-1	-0,0C	25,5
45,10	-1	-0,0C	25,5
45,15	-1	-0,0C	25,5
45,20	-1	-0,0C	25,5
45,25	-1	-0,0C	25,5
45,30	-1	-0,0C	25,5
45,35	-1	-0,0C	25,5
45,40	-1	-0,0C	25,5
45,45	-1	-0,0C	25,5
45,50	-1	-0,0C	25,5
45,55	-1	-0,0C	25,5
45,60	-1	-0,0C	25,5
45,65	-1	-0,0C	25,5
45,70	-1	-0,0C	25,5
45,75	-1	-0,0C	25,5
45,80	-1	-0,0C	25,5
45,85	-1	-0,0C	25,5
45,90	-1	-0,0C	25,5
45,95	-1	-0,0C	25,5
46,00	-1	-0,0C	25,5
46,05	-1	-0,0C	25,5
46,10	-1	-0,0C	25,5
46,15	-1	-0,0C	25,5
46,20	-1	-0,0C	25,5
46,25	-1	-0,0C	25,5
46,30	-1	-0,0C	25,5
46,35	-1	-0,0C	25,5
46,40	-1	-0,0C	25,5
46,45	-1	-0,0C	25,5
46,50	-1	-0,0C	25,5
46,55	-1	-0,0C	25,5
46,60	-1	-0,0C	25,5
46,65	-1	-0,0C	25,5
46,70	-1	-0,0C	25,5
46,75	-1	-0,0C	25,5
46,80	-1	-0,0C	25,5
46,85	-1	-0,0C	25,5
46,90	-1	-0,0C	25,5
46,95	-1	-0,0C	25,5
47,00	-1	-0,0C	25,5
47,05	-1	-0,0C	25,5
47,10	-1	-0,0C	25,5
47,15	-1	-0,0C	25,5
47,20	-1	-0,0C	25,5
47,25	-1	-0,0C	25,5
47,30	-1	-0,0C	25,5
47,35	-1	-0,0C	25,5
47,40	-1	-0,0C	25,5
47,45	-1	-0,0C	25,5
47,50	-1	-0,0C	25,5
47,55	-1	-0,0C	25,5
47,60	-1	-0,0C	25,5
47,65	-1	-0,0C	25,5
47,70	-1	-0,0C	25,5
47,75	-1	-0,0C	25,5
47,80	-1	-0,0C	25,5
47,85	-1	-0,0C	25,5
47,90	-1	-0,0C	25,5
47,95	-1	-0,0C	25,5
48,00	-1	-0,0C	25,5
48,05	-1	-0,0C	25,5
48,10	-1	-0,0C	25,5
48,15	-1	-0,0C	25,5
48,20	-1	-0,0C	25,5
48,25	-1	-0,0C	25,5
48,30	-1	-0,0C	25,5
48,35	-1	-0,0C	25,5
48,40	-1	-0,0C	25,5
48,45	-1	-0,0C	25,5
48,50	-1	-0,0C	25,5
48,55	-1	-0,0C	25,5
48,60	-1	-0,0C	25,5
48,65	-1	-0,0C	25,5
48,70	-1	-0,0C	25,5
48,75	-1	-0,0C	25,5
48,80	-1	-0,0C	25,5
48,85	-1	-0,0C	25,5
48,90	-1	-0,0C	25,5
48,95	-1	-0,0C	25,5
49,00	-1	-0,0C	25,5
49,05	-1	-0,0C	25,5
49,10	-1	-0,0C	25,5
49,15	-1	-0,0C	25,5
49,20	-1	-0,0C	25,5
49,25	-1	-0,0C	25,5
49,30	-1	-0,0C	25,5
49,35	-1	-0,0C	25,5
49,40	-1	-0,0C	25,5
49,45	-1	-0,0C	25,5
49,50	-1	-0,0C	25,5
49,55	-1	-0,0C	25,5
49,60	-1	-0,0C	25,5
49,65	-1	-0,0C	25,5
49,70	-1	-0,0C	25,5
49,75	-1	-0,0C	25,5
49,80	-1	-0,0C	25,5
49,85	-1	-0,0C	25,5
49,90	-1	-0,0C	25,5
49,95	-1	-0,0C	25,5
50,00	-1	-0,0C	25,5
50,05	-1	-0,0C	25,5
50,10	-1	-0,0C	25,5
50,15	-1	-0,0C	25,5
50,20	-1	-0,0C	25,5
50,25	-1	-0,0C	25,5
50,30	-1	-0,0C	25,5
50,35	-1	-0,0C	25,5
50,40	-1	-0,0C	25,5
50,45	-1	-0,0C	25,5
50,50	-1	-0,0C	25,5
50,55	-1	-0,0C	25,5
50,60	-1	-0,0C	25,5
50,65	-1	-0,0C	25,5
50,70	-1	-0,0C	25,5
50,75	-1	-0,0C	25,5
50,80	-1	-0,0C	25,5
50,85	-1	-0,0C	25,5
50,90	-1	-0,0C	25,5
50,95	-1	-0,0C	25,5
51,00	-1	-0,0C	25,5
51,05	-1	-0,0C	25,5
51,10	-1	-0,0C	25,5
51,15	-1	-0,0C	25,5
51,20	-1	-0,0C	25,5
51,25	-1	-0,0C	25,5
51,30	-1	-0,0C	25,5
51,35	-1	-0,0C	25,5
51,40	-1	-0,0C	25,5
51,45	-1	-0,0C	25,5
51,50	-1	-0,0C	25,5
51,55	-1	-0,0C	25,5
51,60	-1	-0,0C	25,5
51,65	-1	-0,0C	25,5
51,70	-1	-0,0C	25,5
51,75	-1	-0,0C	25,5
51,80	-1	-0,0C	25,5
51,85	-1	-0,0C	25,5
51,90	-1	-0,0C	25,5
51,95	-1	-0,0C	25,5
52,00	-1	-0,0C	25,5
52,05	-1	-0,0C	25,5
52,10	-1	-0,0C	25,5
52,15	-1	-0,0C	25,5
52,20	-1	-0,0C	25,5
52,25	-1	-0,0C	25,5
52,30	-1	-0,0C	25,5
52,35	-1	-0,0C	25,5
52,40	-1	-0,0C	25,5
52,45	-1	-0,0C	25,5
52,50	-1	-0,0C	25,5
52,55	-1	-0,0C	25,5
52,60	-1	-0,0C	25,5
52,65	-1	-0,0C	25,5
52,70	-1	-0,0C	25,5
52,75	-1	-0,0C	25,5
52,80	-1	-0,0C	25,5
52,85	-1	-0,0C	25,5
52,90	-1	-0,0C	25,5
52,95	-1	-0,0C	25,5
53,00	-1	-0,0C	25,5
53,05	-1	-0,0C	25,5
53,10	-1	-0,0C	25,5
53,15	-1	-0,0C	25,5
53,20	-1	-0,0C	25,5
53,25	-1	-0,0C	25,5
53,30	-1	-0,0C	25,5
53,35	-1	-0,0C	25,5
53,40	-1	-0,0C	25,5
53,45	-1	-0,0C	25,5
53,50	-1	-0,0C	25,5
53,55	-1	-0,0C	25,5
53,60	-1	-0,0C	25,5
53,65	-1	-0,0C	25,5
53,70	-1	-0,0C	25,5
53,75	-1	-0,0C	25,5
53,80	-1	-0,0C	25,5
53,85	-1	-0,0C	25,5
53,90	-1	-0,0C	25,5
53,95	-1	-0,0C	25,5
54,00	-1	-0,0C	25,5
54,05	-1	-0,0C	25,5
54,10	-1	-0,0C	25,5
54,15	-1	-0,0C	25,5
54,20	-1	-0,0C	25,5
54,25	-1	-0,0C	25,5
54,30	-1	-0,0C	25,5
54,35	-1	-0,0C	25,5
54,40	-1	-0,0C	25,5
54,45	-1	-0,0C	25,5
54,50	-1	-0,0C	25,5
54,55	-1	-0,0C	25,5
54,60	-1	-0,0C	25,5
54,65	-1	-0,0C	25,5
54,70	-1	-0,0C	25,5
54,75	-1	-0,0C	25,5
54,80	-1	-0,0C	25,5
54,85	-1	-0,0C	25,5
54,90	-1	-0,0C	25,5
54,95	-1	-0,0C	25,5
55,00	-1	-0,0C	25,5
55,05	-1	-0,0C	25,5
55,10	-1	-0,0C	25,5
55,15	-1	-0,0C	25,5
55,20	-1	-0,0C	25,5
55,25	-1	-0,0C	25,5
55,30	-1	-0,0C	25,5
55,35	-1	-0,0C	25,5
55,40	-1	-0,0C	25,5
55,45	-1	-0,0C	25,5
55,50	-1	-0,0C	25,5
55,55	-1	-0,0C	25,5
55,60	-1	-0,0C	25,5
55,65	-1	-0,0C	25,5
55,70	-1	-0,0C	25,5
55,75	-1	-0,0C	25,5
55,80	-1	-0,0C	25,5
55,85	-1	-0,0C	25,5
55,90	-1	-0,0C	25,5
55,95	-1	-0,0C	25,5
56,00	-1	-0,0C	25,5
56,05	-1	-0,0C	25,5
56,10	-1	-0,0C	25,5
56,15	-1	-0,0C	25,5
56,20	-1	-0,0C	25,5
56,25	-1	-0,0C	25,5
56,30	-1	-0,0C	25,5
56,35	-1	-0,0C	25,5
56,40	-1	-0,0C	25,5
56,45	-1	-0,0C	25,5
56,50	-1	-0,0C	25,5
56,55	-1	-0,0C	25,5
56,60	-1	-0,0C	25,5
56,65	-1	-0,0C	25,5
56,70	-1	-0,0C	25,5
56,75	-1	-0,0C	25,5
56,80	-1	-0,0C	25,5
56,85	-1	-0,0C	25,5
56,90	-1	-0,0C	25,5
56,95	-1	-0,0C	25,5
57,00	-1	-0,0C	25,5
57,05	-1	-0,0C	25,5
57,10	-1	-0,0C	25,5
57,15	-1	-0,0C	25,5
57,20	-1	-0,0C	25,5
57,25	-1	-0,0C	25,5
57,30	-1	-0,0C	25,5
57,35	-1	-0,0C	25,5
57,40	-1	-0,0C	25,5
57,45	-1	-0,0C	25,5
57,50	-1	-0,0C	25,5
57,55	-1	-0,0C	25,5
57,60	-1	-0,0C	25,5
57,65	-1	-0,0C	25,5
57,70	-1	-0,0C	25,5
57,75	-1	-0,0C	25,5
57,80	-1	-0,0C	25,5
57,85	-1	-0,0C	25,5
57,90	-1	-0,0C	25,5
57,95	-1	-0,0C	25,5
58,00	-1	-0,0C	25,5
58,05	-1	-0,0C	25,5
58,10	-1	-0,0C	25,5
58,15	-1	-0,0C	25,5
58,20	-1	-0,0C	25,5
58,25	-1	-0,0C	25,5
58,30	-1	-0,0C	25,5
58,35	-1	-0,0C	25,5
58,40	-1	-0,0C	25,5
58,45	-1	-0,0C	25,5
58,50	-1	-0,0C	25,5
58,55	-1	-0,0C	25,5
58,60	-1	-0,0C	25,5
58,65	-1	-0,0C	25,5
58,70	-1	-0,0C	25,5
58,75	-1	-0,0C	25,5
58,80	-1	-0,0C	25,5
58,85	-1	-0,0C	25,5
58,90	-1	-0,0C	25,5
58,95	-1	-0,0C	25,5
59,00	-1	-0,0C	25,5
59,05	-1	-0,0C	25,5
59,10	-1	-0,0C	25,5
59,15	-1	-0,0C	25,5
59,20	-1	-0,0C	25,5
59,25	-1	-0,0C	25,5
59,30	-1	-0,0C	25,5
59,35	-1	-0,0C	25,5
59,40	-1	-0,0C	25,5
59,45	-1	-0,0C	25,5
59,50	-1	-0,0C	25,5
59,55	-1	-0,0C	25,5
59,60	-1	-0,0C	25,5
59,65	-1	-0,0C	25,5
59,70	-1	-0,0C	25,5
59,75	-1	-0,0C	25,5
59,80	-1	-0,0C	25,5
59,85	-1	-0,0C	25,5
59,90	-1	-0,0C	25,5
59,95	-1	-0,0C	25,5
60,00	-1	-0,0C	25,5
60,05	-1	-0,0C	25,5
60,10	-1	-0,0C	25,5
60,15	-1	-0,0C	25,5
60,20	-1	-0,0C	25,5
60,25	-1	-0,0C	25,5
60,30	-1	-0,0C	25,5
60,35	-1	-0,0C	25,5
60,40	-1	-0,0C	25,5
60,45	-1	-0,0C	25,5
60,50	-1	-0,0C	25,5
60,55	-1	-0,0C	25,5
60,60	-1	-0,0C	25,5
60,65	-1	-0,0C	25,5
60,70	-1	-0,0C	25,5
60,75	-1	-0,0C	25,5
60,80	-1	-0,0C	25,5
60,85	-1	-0,0C	25,5
60,90	-1	-0,0C	25,5
60,95	-1	-0,0C	25,5
61,00	-1	-0,0C	25,5
61,05	-1	-0,0C	25,5
61,10	-1	-0,0C	25,5
61,15	-1	-0,0C	25,5
61,20	-1	-0,0C	25,5
61,25	-1	-0,0C	25,5
61,30	-1	-0,0C	25,5
61,35	-1	-0,0C	25,5
61,40	-1	-0,0C	25,5
61,45	-1	-0,0C	25,5
61,50	-1	-0,0C	25,5
61,55	-1	-0,0C	25,5
61,60	-1	-0,0C	25,5
61,65	-1	-0,0C	25,5
61,70	-1	-0,0C	25,5
61,75	-1	-0,0C	25,5
61,80	-1	-0,0C	25,5
61,85	-1	-0,0C	25,5
61,90	-1	-0,0C	25,5
61,95	-1	-0,0C	25,5
62,00	-1	-0,0C	25,5
62,05	-1	-0,0C	25,5
62,10	-1	-0,0C	25,5
62,15	-1	-0,0C	25,5
62,20	-1	-0,0C	25,5
62,25	-1	-0,0C	25,5
62,30	-1	-0,0C	25,5
62,35	-1	-0,0C	25,5
62,40	-1	-0,0C	25,5
62,45	-1	-0,0C	25,5
62,50	-1	-0,0C	25,5
62,55	-1	-0,0C	25,5
62,60	-1	-0,0C	25,5
62,65	-1	-0,0C	25,5
62,70	-1	-0,0C	25,5
62,75	-1	-0,0C	25,5
62,80	-1	-0,0C	25,5
62,85	-1	-0,0C	25,5
62,90	-1	-0,0C	25,5
62,95	-1	-0,0C	25,5
63,00	-1	-0,0C	25,5
63,05	-1	-0,0C	25,5
63,10	-1	-0,0C	25,5
63,15	-1	-0,0C	25,5
63,20	-1	-0,0C	25,5
63,25	-1	-0,0C	25,5
63,30	-1	-0,0C	25,5
63,35	-1	-0,0C	25,5
63,40	-1	-0,0C	25,5
63,45	-1	-0,0C	25,5
63,50	-1	-0,0C	25,5
63,55	-1	-0,0C	25,5
63,60	-1	-0,0C	25,5
63,65	-1	-0,0C	25,5
63,70	-1	-0,0C	25,5
63,75	-1	-0,0C	25,5
63,80	-1	-0,0C	25,5
63,85	-1	-0,0C	25,5
63,90	-1	-0,0C	25,5
63,95	-1	-0,0C	25,5
64,00	-1	-0,0C	25,5
64,05	-1	-0,0C	25,5
64,10	-1	-0,0C	25,5
64,15	-1	-0,0C	25,5
64,20	-1	-0,0C	25,5
64,25	-1	-0,0C	25,5
64,30	-1	-0,0C	25,5
64,35	-1	-0,0C	25,5
64,40	-1	-0,0C	25,5
64,45	-1	-0,0C	25,5
64,50	-1	-0,0C	25,5
64,55	-1	-0,0C	25,5
64,60	-1	-0,0C	25,5
64,65	-1	-0,0C	25,5
64,70	-1	-0,0C	25,5
64,75	-1	-0,0C	25,5
64,80	-1	-0,0C	25,5
64,85	-1	-0,0C	25,5
64,90	-1	-0,0C	25,5
64,95	-1	-0,0C	25,5
65,00	-1	-0,0C	25,5
65,05	-1	-0,0C	25,5
65,10	-1	-0,0C	25,5
65,15	-1	-0,0C	25,5
65,20	-1	-0,0C	25,5
65,25	-1	-0,0C	25,5
65,30	-1	-0,0C	25,5
65,35	-1	-0,0C	25,5
65,40	-1	-0,0C	25,5
65,45	-1	-0,0C	25,5
65,50	-1	-0,0C	25,5
65,55	-1	-0,0C	25,5
65,60	-1	-0,0C	25,5
65,65	-1	-0,0C	25,5
65,70	-1	-0,0C	25,5
65,75	-1	-0,0C	25,5
65,80	-1	-0,0C	25,5
65,85	-1	-0,0C	25,5
65,90	-1	-0,0C	25,5
65,95	-1	-0,0C	25,5
66,00	-1	-0,0C	25,5
66,05	-1	-0,0C	25,5
66,10	-1	-0,0C	25,5
66,15	-1	-0,0C	25,5
66,20	-1	-0,0C	25,5
66,25	-1	-0,0C	25,5
66,30	-1	-0,0C	25,5
66,35	-1	-0,0C	25,5
66,40	-1	-0,0C	25,5
66,45	-1	-0,0C	25,5
66,50	-1	-0,0C	25,5
66,55	-1	-0,0C	25,5
66,60	-1	-0,0C	25,5
66,65	-1	-0,0C	25,5
66,70	-1	-0,0C	25,5
66,75	-1	-0,0C	25,5
66,80	-1	-0,0C	25,5
66,85	-1	-0,0C	25,5
66,90	-1	-0,0C	25,5
66,95	-1	-0,0C	25,5
67,00	-1	-0,0C	25,5
67,05	-1	-0,0C	25,5
67,10	-1	-0,0C	25,5
67,15	-1	-0,0C	25,5
67,20	-1	-0,0C	25,5
67,25	-1	-0,0C	25,5
67,30	-1	-0,0C	25,5
67,35	-1	-0,0C	25,5
67,40	-1	-0,0C	25,5
67,45	-1	-0,0C	25,5
67,50	-1	-0,0C	25,5
67,55	-1	-0,0C	25,5
67,60	-1	-0,0C	25,5
67,65	-1	-0,0C	25,5
67,70	-1	-0,0C	25,5
67,75	-1	-0,0C	25,5
67,80	-1	-0,0C	25,5
67,85	-1	-0,0C	25,5
67,90	-1	-0,0C	25,5
67,95	-1	-0,0C	25,5
68,00	-1	-0,0C	25,5
68,05	-1	-0,0C	25,5
68,10	-1	-0,0C	25,5
68,15	-1	-0,0C	25,5
68,20	-1	-0,0C	25,5
68,25	-1	-0,0C	25,5
68,30	-1	-0,0C	25,5
68,35	-1	-0,0C	25,5
68,40	-1	-0,0C	25,5
68,45	-1	-0,0C	25,5
68,50	-1	-0,0C	25,5
68,55	-1	-0,0C	25,5
68,60	-1	-0,0C	25,5
68,65	-1	-0,0C	25,5
68,70	-1	-0,0C	25,5
68,75	-1	-0,0C	25,5
68,80	-1	-0,0C	25,5
68,85	-1	-0,0C	25,5
68,90	-1	-0,0C	25,5
68,95	-1	-0,0C	25,5
69,00	-1	-0,0C	25,5
69,05	-1	-0,0C	25,5
69,10	-1	-0,0C	25,5
69,15	-1	-0,0C	25,5
69,20	-1	-0,0C	25,5
69,25	-1	-0,0C	25,5
69,30	-1	-0,0C	25,5
69,35	-1	-0,0C	25,5
69,40	-1	-0,0C	25,5
69,45	-1	-0,0C	25,5
69,50	-1	-0,0C	25,5
69,55	-1	-0,0C	25,5
69,60	-1	-0,0C	25,5
69,65	-1	-0,0C	25,5
69,70	-1	-0,0C	25,5
69,75	-1	-0,0C	25,5
69,80	-1	-0,0C	25,5
69,85	-1	-0,0C	25,5
69,90	-1	-0,0C	25,5
69,95	-1	-0,0C	25,5
70,00	-1	-0,0C	25,5
70,05	-1	-0,0C	25,5
70,10	-1	-0,0C	25,5
70,15	-1	-0,0C	25,5
70,20	-1	-0,0C	25,5
70,25	-1	-0,0C	25,5
70,30	-1	-0,0C	25,5
70,35	-1	-0,0C	25,5
70,40	-1	-0,0C	25,5
70,45	-1	-0,0C	25,5
70,50	-1	-0,0C	25,5
70,55	-1	-0,0C	25,5
70,60	-1	-0,0C	25,5
70,65	-1	-0,0C	25,5
70,70	-1	-0,0C	25,5
70,75	-1	-0,0C	25,5
70,80	-1	-0,0C	25,5
70,85	-1	-0,0C	25,5
70,90	-1	-0,0C	25,5
70,95	-1	-0,0C	25,5
71,00	-1	-0,0C	25,5
71,05	-1	-0,0C	25,5
71,10	-1	-0,0C	25,5
71,15	-1	-0,0C	25,5
71,20	-1	-0,0C	25,5
71,25	-1	-0,0C	25,5
71,30	-1	-0,0C	25,5
71,35	-1	-0,0C	25,5
71,40	-1	-0,0C	25,5
71,45	-1	-0,0C	25,5
71,50	-1	-0,0C	25,5
71,55	-1	-0,0C	25,5
71,60	-1	-0,0C	25,5
71,65	-1	-0,0C	25,5
71,70	-1	-0,0C	25,5
71,75	-1	-0,0C	25,5
71,80	-1	-0,0C	25,5
71,85	-1	-0,0C	25,5
71,90	-1	-0,0C	25,5
71,95	-1	-0,0C	25,5
72,00	-1	-0,0C	25,5
72,05	-1	-0,0C	25,5
72,10	-1	-0,0C	25,5
72,15	-1	-0,0C	25,5
72,20	-1	-0,0C	25,5
72,25	-1	-0,0C	25,5
72,30	-1	-0,0C	25,5
72,35	-1	-0,0C	25,5
72,40	-1	-0,0C	25,5
72,45	-1	-0,0C	25,5
72,50	-1	-0,0C	25,5
72,55	-1	-0,0C	25,5
72,60	-1	-0,0C	25,5
72,65	-1	-0,0C	25,5
72,70	-1	-0,0C	25,5
72,75	-1	-0,0C	25,5
72,80	-1	-0,0C	25,5
72,85	-1	-0,0C	25,5
72,90	-1	-0,0C	25,5
72,95	-1	-0,0C	25,5
73,00	-1	-0,0C	25,5
73,05	-1	-0,0C	25,5
73,10	-1	-0,0C	25,5
73,15	-1	-0,0C	25,5
73,20	-1	-0,0C	25,5
73,25	-1	-0,0C	25,5
73,30	-1	-0,0C	25,5
73,35	-1	-0,0C	25,5
73,40	-1	-0,0C	25,5
73,45	-1	-0,0C	25,5
73,50	-1	-0,0C	25,5
73,55	-1	-0,0C	25,5
73,60	-1	-0,0C	25,5
73,65	-1	-0,0C	25,5
73,70	-1	-0,0C	25,5
73,75	-1	-0,0C	25,5
73,80	-1	-0,0C	25,5
73,85	-1	-0,0C	25,5
73,90	-1	-0,0C	25,5
73,95	-1	-0,0C	25,5
74,00	-1	-0,0C	25,5
74,05	-1	-0,0C	25,5
74,10	-1	-0,0C	25,5
74,15	-1	-0,0C	25,5
74,20	-1	-0,0C	25,5
74,25	-1	-0,0C	25,5
74,30	-1	-0,0C	25,5
74,35	-1	-0,0C	25,5
74,40	-1	-0,0C	25,5
74,45	-1	-0,0C	25,5
74,50	-1	-0,0C	25,5
74,55	-1	-0,0C	25,5
74,60	-1	-0,0C	25,5
74,65	-1	-0,0C	25,5
74,70	-1	-0,0C	25,5
74,75	-1	-0,0C	25,5
74,80	-1	-0,0C	25,5
74,85	-1	-0,0C	25,5
74,90	-1	-0,0C	25,5
74,95	-1	-0,0C	25,5
75,00	-1	-0,0C	25,5
75,05	-1	-0,0C	25,5
75,10	-1	-0,0C	25,5
75,15	-1	-0,0C	25,5
75,20	-1	-0,0C	25,5
75,25	-1	-0,0C	25,5
75,30	-1	-0,0C	25,5
75,35	-1	-0,0C	25,5
75,40	-1	-0,0C	25,5
75,45	-1	-0,0C	25,5
75,50	-1	-0,0C	25,5
75,55	-1	-0,0C	25,5
75,60	-1	-0,0C	25,5
75,65	-1	-0,0C	25,5
75,70	-1	-0,0C	25,5
75,75	-1	-0,0C	25,5
75,80	-1	-0,0C	25,5
75,85	-1	-0,0C	25,5
75,90	-1	-0,0C	25,5
75,95	-1	-0,0C	25,5
76,00	-1	-0,0C	25,5
76,05	-1	-0,0C	25,5
76,10	-1	-0,0C	25,5
76,15	-1	-0,0C	25,5
76,20	-1	-0,0C	25,5
76,25	-1	-0,0C	25,5
76,30	-1	-0,0C	25,5
76,35	-1	-0,0C	25,5
76,40	-1	-0,0C	25,5
76,45	-1	-0,0C	25,5
76,50	-1	-0,0C	25,5
76,55	-1	-0,0C	25,5
76,60	-1	-0,0C	25,5
76,65	-1	-0,0C	25,5
76,70	-1	-0,0C	25,5
76,75	-1	-0,0C	25,5
76,80	-1	-0,0C	25,5
76,85	-1	-0,0C	25,5
76,90	-1	-0,0C	25,5
76,95	-1	-0,0C	25,5
77,00	-1	-0,0C	25,5
77,05	-1	-0,0C	25,5
77,10	-1	-0,0C	25,5
77,15	-1	-0,0C	25,5
77,20	-1	-0,0C	25,5
77,25	-1	-0,0C	25,5
77,30	-1	-0,0C	25,5
77,35	-1	-0,0C	25,5
77,40	-1	-0,0C	25,5
77,45	-1	-0,0C	25,5
77,50	-1	-0,0C	25,5
77,55	-1	-0,0C	25,5
77,60	-1	-0,0C	25,5
77,65	-1	-0,0C	25,5
77,70	-1	-0,0C	25,5
77,75	-1	-0,0C	25,5
77,80	-1	-0,0C	25,5
77,85	-1	-0,0C	25,5
77,90	-1	-0,0C	25,5
77,95	-1	-0,0C	25,5
78,00	-1	-0,0C	25,5
78,05	-1	-0,0C	25,5
78,10	-1	-0,0C	25,5
78,15	-1	-0,0C	25,5
78,20	-1	-0,0C	25,5
78,25	-1	-0,0C	25,5
78,30	-1	-0,0C	25,5
78,35	-1	-0,0C	25,5
78,40	-1	-0,0C	25,5
78,45	-1	-0,0C	25,5
78,50	-1	-0,0C	25,5
78,55	-1	-0,0C	25,5
78,60	-1	-0,0C	25,5
78,65	-1	-0,0C	25,5
78,70	-1	-0,0C	25,5
78,75	-1	-0,0C	25,5
78,80	-1	-0,0C	25,5
78,85	-1	-0,0C	25,5
78,90	-1	-0,0C	25,5
78,95	-1	-0,0C	25,5
79,00	-1	-0,0C	25,5
79,05	-1	-0,0C	25,5
79,10	-1	-0,0C	25,5
79,15	-1	-0,0C	25,5
79,20	-1	-0,0C	25,5
79,25	-1	-0,0C	25,5
79,30	-1	-0,0C	25,5
79,35	-1	-0,0C	25,5
79,40	-1	-0,0C	25,5
79,45	-1	-0,0C	25,5
79,50	-1	-0,0C	25,5
79,55	-1	-0,0C	25,5
79,60	-1	-0,0C	25,5
79,65	-1	-0,0C	25,5
79,70	-1	-0,0C	25,5
79,75	-1	-0,0C	25,5
79,80	-1	-0,0C	25,5
79,85	-1	-0,0C	25,5
79,90	-1	-0,0C	25,5
79,95	-1	-0,0C	25,5
80,00	-1	-0,0C	25,5
80,05	-1	-0,0C	25,5
80,10	-1	-0,0C	25,5
80,15	-1	-0,0C	25,5
80,20	-1	-0,0C	25,5
80,25	-1	-0,0C	25,5
80,30	-1	-0,0C	25,5
80,35	-1	-0,0C	25,5
80,40	-1	-0,0C	25,5
80,45	-1	-0,0C	25,5
80,50	-1	-0,0C	25,5
80,55	-1	-0,0C	25,5
80,60	-1	-0,0C	25,5
80,65	-1	-0,0C	25,5
80,70	-1	-0,0C	25,5
80,75	-1	-0,0C	25,5
80,80	-1	-0,0C	25,5
80,85	-1	-0,0C	25,5
80,90	-1	-0,0C	25,5
80,95	-1	-0,0C	25,5
81,00	-1	-0,0C	25,5
81,05	-1	-0,0C	25,5
81,10	-1	-0,0C	25,5
81,15	-1	-0,0C	25,5
81,20	-1	-0,0C	25,5
81,25	-1	-0,0C	25,5
81,30	-1	-0,0C	25,5
81,35	-1	-0,0C	25,5
81,40	-1	-0,0C	25,5
81,45	-1	-0,0C	25,5
81,50	-1	-0,0C	25,5
81,55	-1	-0,0C	25,5
81,60	-1	-0,0C	25,5
81,65	-1	-0,0C	25,5
81,70	-1	-0,0C	25,5
81,75	-1	-0,0C	25,5
81,80	-1	-0,0C	25,5
81,85	-1	-0,0C	25,5
81,90	-1	-0,0C	25,5
81,95	-1	-0,0C	25,5
82,00	-1	-0,0C	25,5
82,05	-1	-0,0C	25,5
82,10	-1	-0,0C	25,5
82,15	-1	-0,0C	25,5
82,20	-1	-0,0C	25,5
82,25	-1	-0,0C	25,5
82,30	-1	-0,0C	25,5
82,35	-1	-0,0C	25,5
82,40	-1	-0,0C	25,5
82,45	-1	-0,0C	25,5
82,50	-1	-0,0C	25,5
82,55	-1	-0,0C	25,5
82,60	-1	-0,0C	25,5
82,65	-1	-0,0C	25,5
82,70	-1	-0,0C	25,5
82,75	-1	-0,0C	25,5
82,80	-1	-0,0C	25,5
82,85	-1	-0,0C	25,5
82,90	-1	-0,0C	25,5
82,95	-1	-0,0C	25,5
83,00	-1	-0,0C	25,5
83,05	-1	-0,0C	25,5
83,10	-1	-0,0C	25,5
83,15	-1	-0,0C	25,5
83,20	-1	-0,0C	25,5
83,25	-1	-0,0C	25,5
83,30	-1	-0,0C	25,5
83,35	-1	-0,0C	25,5
83,40	-1	-0,0C	25,5
83,45	-1	-0,0C	25,5
83,50	-1	-0,0C	25,5
83,55	-1	-0,0C	25,5
83,60	-1	-0,0C	25,5
83,65	-1	-0,0C	25,5
83,70	-1	-0,0C	25,5
83,75	-1	-0,0C	25,5
83,80	-1	-0,0C	25,5
83,85	-1	-0,0C	25,5
83,90	-1	-0,0C	25,5
83,95	-1	-0,0C	25,5
84,00	-1	-0,0C	25,5
84,05	-1	-0,0C	25,5
84,10	-1	-0,0C	25,5
84,15	-1	-0,0C	25,5
